NSEES 318,"['relevant']"
EES 405,"['relevant']"
SSES 093,"['data collection']"
HUES 293,"['data collection']"
SSGS 392,"['relevant']"
SSHMS 294,"['data collection']"
HIST 306,"['relevant']"
SSIR 040,"['simulation']"
IR 389,"['relevant']"
MLL 389,"['relevant']"
ECO 371,"['relevant']"
SJOUR 024,"['data visualization']"
MATH 338,"['machine learning', 'operations research']"
MATH 342,"['data science']"
MATH 312S,"['data mining']"
AMATH 319,"['simulation']"
STAT 471,"['data analytics', 'data mining']"
WGSS 146,"['relevant']"
NSPHY 120,"['data collection']"
NSPHY 382,"['relevant']"
POLS 477,"['data collection']"
PSYC 394,"['relevant']"
SPSYC 110,"['data collection']"
SPSYC 161,"['data collection']"
SPSYC 310,"['data collection']"
SYC 393,"['relevant']"
ANTH 399,"['relevant']"
SANTH 395,"['relevant']"
SSSOC 395,"['relevant']"
OC 412,"['data collection']"
SOC 454,"['relevant']"
WGSS 381,"['relevant']"
WGSS 391,"['relevant']"
WGSS 392,"['relevant']"
UWGSS 091,"['relevant']"
UWGSS 191,"['relevant']"
SWGSS 272,"['relevant']"
UWGSS 291,"['relevant']"
SWGSS 371,"['relevant']"
WGSS 382,"['relevant']"
WGSS 491,"['operations research']"
CRMGT 3013,"['data science', 'business analytics', 'business intelligence', 'data management', 'data mining', 'optimization']"
BUS 225,"['simulation']"
BUS 326,"['simulation']"
ACCT 152,"['relevant']"
ACCT 324,"['relevant']"
CCT 330,"['data analytics', 'machine learning']"
ACCT 444,"['enterprises']"
SCM 186,"['project management']"
IPRE 347B,"['data analytics', 'project management']"
ECO 415E,"['engineering principles']"
BIS 448,"['data analytics', 'business intelligence', 'data mining', 'predictive analytics', 'data visualization']"
BIS 452,"['business analytics', 'machine learning']"
BIS 352,"['business analytics', 'machine learning']"
CO 403,"['data management']"
CO 415,"['econometrics']"
ECO 416,"['econometrics']"
ECO 463,"['mechanism design']"
CO 464,"['econometrics']"
CO 465,"['econometrics']"
ECO 499,"['enterprises']"
FIN 418,"['machine learning']"
GBEN 406,"['enterprises']"
GBEN 424,"['enterprises']"
GBUS 420,"['relevant']"
GBUS 455,"['data mining']"
GBUS 466,"['data collection']"
MBA 401,"['simulation']"
MGT 461,"['relevant', 'simulation']"
MACC 430,"['data analytics', 'machine learning']"
PMGT 409,"['project management']"
MGT 419,"['project management']"
MGT 420,"['project management']"
MGT 421,"['project management']"
BIS 342,"['business intelligence']"
SCM 342,"['business intelligence']"
IS 324,"['data management']"
IS 344,"['cloud computing']"
IS 348,"['data analytics', 'business intelligence', 'data mining', 'predictive analytics', 'data visualization']"
BIS 350,"['project management']"
MGT 350,"['project management']"
FIN 388,"['relevant']"
ISE 364,"['machine learning']"
CSE 241,"['sql']"
CO 274,"['data collection']"
SSECO 345,"['enterprises']"
CO 357,"['econometrics']"
SSECO 367,"['econometrics']"
SENTP 101,"['enterprises']"
BIS 388,"['relevant']"
MGT 301,"['simulation']"
SCM 354,"['simulation']"
KT 347,"['relevant']"
CIE 414G,"['relevant']"
EDUC 403R,"['data driven']"
CIE 408,"['relevant']"
CIE 410,"['data collection']"
CPSY 473,"['data collection']"
SCHP 473,"['data collection']"
EDUC 451,"['relevant']"
EDUC 496,"['data collection']"
EDL 432,"['relevant']"
SPED 405,"['data management']"
TLT 405,"['data management']"
SPED 410,"['relevant']"
TLT 431,"['relevant']"
TLT 476,"['data collection']"
TLT 492,"['data collection']"
EDUC 493I,"['relevant']"
CEE 381,"['engineering principles']"
BIOE 210,"['engineering principles']"
CSE 307,"['simulation']"
CSE 407,"['simulation']"
CSE 109,"['systems software']"
ME 315,"['data types', 'simulation']"
SBIOE 335,"['relevant']"
BIOE 344,"['simulation']"
CHE 344,"['simulation']"
BIOE 345,"['engineering principles']"
CHE 345,"['engineering principles']"
BIOE 407,"['simulation']"
BIOE 307,"['simulation']"
CHE 300,"['simulation']"
HE 233,"['optimization', 'simulation']"
HE 242,"['simulation']"
HE 365,"['simulation']"
ECE 389,"['simulation']"
ME 389,"['simulation']"
ENGR 452,"['relevant']"
CHE 465,"['simulation']"
HE 499,"['engineering principles', 'project management']"
CEE 480,"['simulation']"
CEE 202,"['project management', 'optimization']"
CEE 358,"['simulation']"
EE 364,"['project management']"
EE 406,"['simulation']"
CEE 433,"['optimization']"
CEE 458,"['simulation']"
EE 467,"['optimization']"
CREG 257C,"['data mining', 'optimization']"
CSE 2521,"['data science']"
ECO 360T,"['data science', 'data mining']"
ECO 367A,"['data science']"
CSE 160,"['data science']"
CSE 341,"['optimization']"
CSE 302,"['optimization']"
SE 313,"['simulation']"
SE 319,"['data driven', 'simulation']"
CSE 419,"['data driven', 'simulation']"
NDCSE 326,"['machine learning']"
COGS 327,"['machine learning']"
SE 347,"['data mining']"
CSE 447,"['data mining']"
SE 404,"['simulation']"
CSE 426,"['machine learning']"
CSE 432,"['data types']"
CSE 491,"['relevant']"
CE 310,"['simulation']"
CE 322,"['relevant']"
CE 416,"['simulation']"
CE 422,"['relevant']"
ECE 491,"['relevant']"
ESE 405,"['project management']"
ESE 402,"['optimization']"
EMC 001,"['modeling simulation', 'simulation']"
EMC 115,"['simulation']"
EMC 170,"['data management']"
ISE 357,"['enterprises', 'econometrics', 'project management', 'operations research', 'optimization', 'simulation']"
ISE 305,"['simulation']"
ISE 401,"['optimization']"
ISE 402,"['operations research']"
ISE 407,"['optimization']"
SE 131,"['project management']"
SE 172,"['optimization']"
SE 240,"['optimization']"
SE 316,"['operations research', 'optimization']"
SE 341,"['simulation']"
ISE 347,"['optimization']"
ISE 447,"['optimization']"
SE 355,"['optimization']"
SE 365,"['data mining']"
ISE 406,"['operations research', 'optimization']"
ISE 416,"['optimization']"
SE 417,"['optimization']"
SE 418,"['optimization']"
ISE 419,"['project management']"
ISE 426,"['operations research', 'optimization']"
ISE 431,"['operations research']"
SE 444,"['machine learning', 'optimization']"
SE 455,"['optimization']"
SE 456,"['optimization']"
SE 458,"['mechanism design']"
ISE 465,"['data mining']"
ISE 471,"['team management']"
ISE 499,"['project management', 'operations research']"
AT 363,"['simulation']"
MAT 402,"['simulation']"
ME 402,"['simulation']"
MAT 463,"['simulation']"
ME 252M,"['simulation']"
ME 452,"['relevant']"
ME 401,"['simulation']"
ME 450,"['optimization', 'simulation']"
MECH 012M,"['simulation']"
ME 231M,"['engineering principles']"
BIOE 315,"['data types', 'simulation']"
ME 385,"['optimization', 'simulation']"
ME 485,"['optimization', 'simulation']"
MSE 401,"['simulation']"
ME 458,"['simulation']"
TE 401,"['simulation']"
MECH 445,"['simulation']"
SSGCP 185,"['relevant']"
IBE 150,"['optimization']"
BE 250,"['simulation']"
TE 303,"['data collection']"
ISE 441F,"['data science', 'data mining', 'operations research']"
ISE 444,"['machine learning', 'optimization']"
ISE 455,"['optimization']"
MSE 438,"['enterprises']"
STAT 103,"['natural language processing']"
MATH 131,"['data analytics', 'data visualization', 'optimization']"
BSAD 699,"['data analytics']"
IBUS 201,"['enterprises']"
ISSCM 247,"['sql']"
INFS 348,"['relevant']"
INFS 592,"['data visualization']"
INFS 604E,"['data analytics']"
INFS 605E,"['data analytics', 'business intelligence', 'data mining']"
ISSCM 357,"['project management']"
ISSCM 484E,"['project management']"
MARK 661,"['data analytics']"
MGMT 455,"['enterprises']"
MGMT 481E,"['relevant']"
ANTH 102,"['relevant']"
ANTH 104,"['data management']"
ANTH 223,"['relevant']"
ANTH 326,"['data collection']"
ANTH 366,"['data management']"
BIOL 210,"['data collection']"
MATH 118,"['optimization']"
COMP 170,"['data types']"
MATH 215,"['data security', 'relational databases', 'sql']"
COMP 215,"['data security']"
COMP 271,"['data mining', 'project management', 'relational databases', 'sql']"
COMP 300,"['data mining']"
COMP 329,"['natural language processing']"
COMP 333,"['open data']"
COMP 336,"['relational databases']"
COMP 343,"['relevant']"
COMP 390,"['relevant']"
COMP 453,"['sql']"
COMP 472,"['optimization']"
COMP 477,"['project management']"
UNIV 224,"['relevant']"
BIOI 494,"['data collection']"
FNAR 343,"['relevant']"
FNAR 344,"['relevant']"
FNAR 345,"['relevant']"
FNAR 391,"['relevant']"
MUSC 261,"['relevant']"
MUSC 262,"['relevant']"
DIGH 402,"['project management']"
ENGL 210,"['relevant']"
ENGL 323,"['relevant']"
ENGL 328,"['relevant']"
ENGL 329,"['relevant']"
ENGL 355,"['relevant']"
ENGL 382,"['relevant']"
ENGL 382A,"['relevant']"
ENGL 382B,"['relevant']"
ENGL 382C,"['relevant']"
ENGL 395,"['relevant']"
ENGR 341,"['relevant']"
ENGR 382,"['project management']"
ENGR 361L,"['relevant']"
GIST 301,"['relevant']"
GIST 370,"['relevant']"
HIST 440,"['relevant']"
HIST 493,"['relevant']"
MATH 162,"['optimization']"
MATH 304,"['relevant']"
BIET 395,"['relevant']"
BIET 395A,"['relevant']"
BIET 395B,"['relevant']"
BIET 395C,"['relevant']"
BIET 395E,"['relevant']"
BIET 396A,"['relevant']"
BIET 396B,"['relevant']"
BIET 396C,"['relevant']"
BIET 396E,"['relevant']"
ROST 370,"['relevant']"
THEO 107,"['relevant']"
THEO 203,"['relevant']"
THEO 204,"['relevant']"
RMTD 410,"['relevant']"
TLSC 231,"['relevant']"
TLSC 232,"['relevant']"
TLSC 360,"['relevant']"
TLSC 370,"['relevant']"
BEHL 405,"['relevant']"
BEHL 410,"['simulation']"
BEHL 425,"['relevant']"
MPBH 416,"['relevant']"
ENVS 203,"['relevant', 'data visualization']"
ENVS 350A,"['relevant']"
ENVS 350F,"['relevant']"
IPS 572,"['relevant']"
LAW 245,"['relevant']"
LAW 312,"['simulation']"
LAW 435,"['simulation']"
LAW 464,"['relevant']"
LAW 482,"['simulation']"
LAW 572,"['simulation']"
LAW 598,"['simulation']"
LAW 620,"['relevant']"
LAW 825,"['relevant']"
LAW 918,"['data security']"
FONU 410,"['relevant']"
GNUR 203,"['relevant']"
GNUR 472,"['relevant']"
GNUR 499,"['project management']"
GNUR 500,"['relevant']"
GNUR 512,"['data collection']"
HSM 310,"['project management']"
HSM 358,"['data collection']"
HSM 350,"['project management']"
COMM 100,"['relevant']"
COMM 375,"['optimization']"
COMM 415,"['data mining']"
COMM 422,"['relevant']"
COMM 433,"['project management']"
SOWK 618,"['relevant']"
SOWK 619,"['relevant']"
SOWK 631,"['relevant']"
BUAD 2103,"['enterprises']"
BUAD 4203,"['relevant']"
MKTG 3103,"['data analytics', 'business intelligence']"
SMGT 3513,"['data analytics', 'business intelligence']"
COMM 4103,"['relevant']"
MKTG 3243,"['business intelligence', 'data driven']"
MKTG 3253,"['relevant', 'optimization']"
MGMT 4523,"['relevant']"
SOCI 2303,"['enterprises']"
ACCN 6213,"['relevant']"
ACCN 6223,"['relevant']"
COUN 5113,"['relevant']"
COUN 5713,"['relevant']"
COUN 6433,"['relevant']"
COUN 6863,"['relevant']"
ML 5313,"['project management']"
ML 5333,"['data collection']"
COUN 5333,"['relevant']"
ACCN 3953,"['sql']"
ACCN 4623,"['enterprises']"
COMM 3433,"['relevant', 'data collection']"
COMM 4113,"['relevant']"
CRJS 3503,"['relevant']"
CRJS 4503,"['relevant']"
ED 5343,"['data driven']"
MISE 4643,"['sql']"
MISE 4663,"['data analytics', 'business intelligence']"
COMM 433A,"['relevant']"
ECON 303,"['optimization']"
MATH 153,"['optimization']"
ECON 433,"['econometrics']"
ECON 434,"['econometrics']"
ECON 450,"['econometrics']"
ENGS 204E,"['engineering principles']"
POSC 351I,"['relevant']"
POSC 205,"['relevant']"
POSC 457,"['simulation']"
POSC 458,"['simulation']"
SPAN 460,"['enterprises']"
PHIL 475,"['project management']"
PSYC 429,"['data collection']"
PSYC 430,"['data collection']"
RELS 366,"['relevant']"
SOC 307,"['data collection']"
MGMT 430B,"['business analytics', 'data management', 'operations research']"
MUSC 310,"['relevant']"
SPAN 440W,"['relevant']"
IEP 006,"['relevant', 'business analytics', 'data management', 'operations research']"
ACCT 202P,"['business analytics']"
ACCT 201,"['relevant', 'business analytics']"
MGMT 3073,"['business analytics']"
MGMT 406,"['business analytics']"
BUAN 410D,"['business analytics']"
BUAN 317P,"['business analytics']"
ACCT 301,"['enterprises']"
ACCT 303,"['relevant']"
FIN 320,"['business analytics']"
BUAN 205,"['data formats']"
BUAN 310,"['data management']"
CIS 205,"['data formats']"
BUAN 317,"['data visualization']"
BUAN 410,"['data mining']"
BUAN 415,"['business analytics']"
BUAN 427,"['data mining']"
BUAN 440,"['data analytics', 'business analytics', 'nosql']"
CIS 317,"['data visualization']"
CIS 460,"['business analytics']"
LAW 203,"['business analytics', 'econometrics']"
MGMT 201,"['relevant', 'enterprises']"
FIN 442,"['optimization']"
MGMT 305,"['optimization']"
MGMT 441,"['enterprises']"
MKTG 440,"['data mining']"
EDUC 400,"['relevant']"
MATH 432,"['machine learning']"
EDUG 754,"['relevant']"
RHS 436R,"['relevant']"
RHS 412,"['relevant']"
CHML 208,"['engineering principles']"
CHML 305,"['engineering principles']"
ENGS 204,"['engineering principles']"
CHML 211,"['engineering principles']"
CHML 316,"['simulation']"
CHML 405,"['simulation']"
CHML 434,"['optimization']"
CHML 525,"['engineering principles']"
CHML 549,"['simulation']"
CHML 550,"['optimization']"
CIVL 405,"['relevant']"
EECE 410,"['relevant']"
EECE 433,"['engineering principles']"
EECE 448,"['machine learning']"
EECE 453,"['data mining']"
EECE 458,"['engineering principles']"
EECE 477,"['simulation']"
EECE 478,"['data mining']"
EECE 566,"['engineering principles']"
MECH 211,"['engineering principles']"
MECH 332,"['simulation']"
MECH 411,"['optimization']"
MECH 414,"['project management']"
MECH 422,"['optimization']"
MECH 446,"['simulation']"
BIOL 475,"['data analytics', 'machine learning', 'operations research']"
MATH 457,"['machine learning', 'operations research']"
MATH 455,"['operations research', 'optimization']"
MATH 499,"['machine learning', 'data mining', 'cloud computing']"
CMPT 258,"['sql']"
CMPT 353,"['systems software']"
CMPT 336,"['simulation']"
CMPT 363,"['data mining']"
CMPT 364,"['relevant', 'cloud computing']"
CMPT 420,"['natural language processing', 'simulation']"
CMPT 439,"['optimization']"
CMPT 443,"['simulation']"
CMPT 454,"['optimization']"
CMPT 465,"['machine learning']"
COOP 401I,"['relevant', 'sql']"
TWS 1313A,"['structured approach', 'simulation']"
MTH 0303A,"['data management', 'optimization', 'simulation']"
PHY 4222A,"['optimization']"
DS 1127D,"['relevant']"
DS 1114D,"['relevant']"
ARC 1127,"['project management']"
YD 2111D,"['relevant']"
SYM 0209,"['optimization']"
YM 0115D,"['econometrics']"
ESJ 0215E,"['project management']"
MP 1109D,"['relevant', 'engineering principles']"
JMP 1202B,"['relevant']"
CC 1111L,"['relevant']"
VMH 1307B,"['business analytics', 'enterprises']"
VMH 1518B,"['project management']"
VMH 1336B,"['enterprises']"
VMH 1212O,"['data management']"
VMH 1412B,"['data management']"
VMH 2203S,"['business analytics']"
VMH 1206R,"['relevant', 'data analytics', 'business analytics']"
VMH 1202R,"['relevant']"
VMH 1418B,"['simulation']"
VMH 1336R,"['simulation']"
VMH 1303O,"['enterprises']"
VMH 1411B,"['relevant', 'enterprises']"
VMH 1415B,"['data collection']"
VMH 1206B,"['business analytics', 'simulation']"
VMH 1412R,"['data collection']"
VMH 1335B,"['business analytics', 'optimization']"
VMH 1524B,"['business analytics', 'optimization']"
ATL 1410,"['relevant']"
BMGT 461N,"['relevant']"
TWS 1100O,"['relevant']"
VMH 3505R,"['project management']"
BSCI 330,"['relevant']"
TLF 1103T,"['relevant']"
TYD 2102R,"['simulation']"
PLS 1172B,"['relevant']"
VMH 1528F,"['business analytics', 'econometrics', 'optimization', 'simulation']"
VMH 1520F,"['econometrics']"
VMH 1336F,"['project management']"
VMH 1333F,"['business analytics', 'data mining', 'project management', 'optimization']"
BA 103D,"['data mining', 'data visualization']"
LEF 2165E,"['statistics methods']"
PS 1250D,"['optimization']"
CHM 0119,"['relevant']"
HBK 1108C,"['relevant']"
CSI 1121C,"['optimization']"
CSI 3117C,"['machine learning', 'data mining']"
SI 2118D,"['relevant', 'data science', 'machine learning', 'engineering principles', 'data mining', 'cloud computing']"
SJ 1309D,"['relevant']"
SI 2107D,"['relevant', 'engineering principles']"
CSI 3118C,"['machine learning', 'cloud computing']"
ESJ 2212C,"['optimization']"
CSI 1122C,"['machine learning']"
CSI 2107C,"['data science']"
CSI 2120C,"['optimization', 'simulation']"
CSI 3120R,"['data science', 'machine learning', 'data mining']"
PHY 4222C,"['optimization']"
CSI 4122C,"['natural language processing']"
CSI 3118,"['machine learning']"
SKN 2127C,"['project management']"
TYD 2108,"['relevant']"
TYD 2111E,"['optimization']"
TYD 0101,"['mechanism design']"
TYD 1118E,"['relevant']"
TYD 2108E,"['optimization']"
TYD 2111R,"['relevant', 'data management']"
TYD 0102,"['econometrics']"
EDU 2121E,"['relevant']"
EDU 2212E,"['relevant']"
EDU 1315E,"['relevant']"
EDU 1315L,"['relevant']"
EDU 2101E,"['relevant']"
EDU 2119E,"['relevant']"
LEF 1222E,"['relevant']"
SQH 1119E,"['optimization', 'simulation']"
JMP 3201E,"['optimization']"
GL 0123L,"['systems software']"
PLS 1140E,"['project management']"
PHY 4221E,"['optimization']"
JMP 2121E,"['simulation']"
EGR 3111,"['project management']"
ITV 1100E,"['relevant']"
JMP 2222H,"['relevant', 'mechanism design', 'optimization']"
JMP 2120E,"['optimization']"
ESJ 1215E,"['relevant']"
EGR 0108E,"['project management', 'simulation']"
ESJ 1224E,"['project management']"
EGR 2154E,"['project management', 'operations research', 'optimization']"
CHM 2201E,"['project management']"
EGR 1110E,"['simulation']"
JMP 2222P,"['simulation']"
EGR 2116E,"['modeling simulation', 'simulation']"
JMP 1202E,"['operations research']"
VW 1344L,"['data types']"
VW 2446D,"['data types']"
GR 3111D,"['simulation']"
GR 1110D,"['simulation']"
ATL 1113E,"['project management']"
ENEE 446,"['simulation']"
ENEE 381,"['optimization']"
VW 1424L,"['simulation']"
CHE 2136E,"['simulation']"
EGR 1108,"['simulation']"
MMH 1400R,"['relevant']"
MTH 0102E,"['simulation']"
EB 1135L,"['simulation']"
ENMA 698A,"['simulation']"
GR 3108L,"['optimization']"
TL 1113D,"['optimization']"
PHY 1402E,"['data driven']"
HE 1306L,"['machine learning']"
JMP 2222E,"['optimization']"
ENME 361,"['optimization']"
JMP 2120,"['machine learning']"
JMP 2216E,"['machine learning', 'operations research', 'optimization']"
JMP 2216,"['project management']"
JMP 2121F,"['optimization']"
JMP 2217,"['data collection']"
NS 0422D,"['simulation']"
BPS 1232E,"['relevant']"
SPH 0301E,"['data management']"
SPH 0301,"['relevant']"
SPH 2234C,"['relevant']"
EF 1136L,"['relevant', 'metadata']"
LEF 1158G,"['econometrics', 'data visualization']"
LEF 1171G,"['relevant', 'econometrics']"
TYD 2109G,"['data mining', 'simulation']"
TYD 2106P,"['data collection']"
PLS 1172H,"['relevant']"
TYD 1136,"['data management']"
LEF 2166H,"['data collection']"
JMP 2124H,"['data collection']"
LF 1103D,"['relevant']"
SPH 1234A,"['relevant']"
UL 1111L,"['relevant', 'data collection']"
JUL 1123I,"['relevant']"
INAG 104,"['data collection']"
HBK 0109I,"['relevant', 'data science', 'data visualization', 'natural language processing']"
HBK 0105I,"['relevant']"
HBK 0123I,"['data types']"
SPH 0308I,"['sql']"
EDU 1121I,"['optimization', 'simulation']"
KEY 0103I,"['data visualization']"
HBK 0115,"['project management']"
JMZ 1224I,"['relevant']"
JAPN 302,"['relevant']"
KNI 3202,"['relevant', 'data visualization']"
KNI 2105J,"['open access']"
MMH 1304,"['relevant']"
MMH 1108B,"['natural language processing']"
HJP 1213C,"['relevant']"
PLS 1168M,"['relevant']"
ARM 0120N,"['simulation']"
PLS 1140N,"['relevant']"
MMH 3112,"['relevant']"
VMH 1107P,"['relevant']"
BPS 1140B,"['relevant']"
BPS 1232P,"['relevant']"
BPS 0283R,"['relevant']"
BPS 1103P,"['relevant']"
JMZ 3120S,"['relevant']"
JMZ 1122S,"['relevant']"
EF 0231L,"['data collection']"
PLS 1111S,"['data management', 'optimization', 'simulation']"
JMP 2202S,"['data science']"
LEF 1208S,"['data collection']"
LEF 2208S,"['data analytics', 'machine learning', 'data driven', 'sql', 'simulation']"
PAC 1611T,"['relevant']"
KNI 1105U,"['relevant']"
TWS 0134W,"['relevant']"
KY 4060,"['data analytics', 'data security']"
EDU 205,"['relevant']"
MYSCE 210,"['data analytics']"
ART 314,"['relevant']"
PSY 496,"['data collection']"
CSI 440,"['machine learning']"
CSI 445,"['machine learning', 'data mining', 'data preparation']"
CSI 215,"['relational databases', 'sql']"
CSI 417,"['project management']"
CSI 325,"['relevant']"
BUS 303,"['relevant']"
BUS 310,"['operations research']"
MTH 470,"['data analytics']"
MTH 485,"['data analytics', 'data management']"
ECO 450,"['econometrics']"
ECO 410,"['econometrics']"
ENS 490,"['relevant']"
SOC 360,"['relevant']"
SOC 371,"['relevant']"
JRN 470,"['relevant']"
SPC 401,"['relevant']"
PHI 206,"['relevant']"
SPC 252,"['relevant']"
PWR 490,"['relevant']"
PWR 450,"['relevant']"
BUS 450,"['econometrics']"
EDU 499,"['data collection']"
UNI 202,"['relevant']"
UG 1268,"['relevant']"
UG 1311,"['relevant']"
UG 1932,"['data driven']"
UG 1647,"['relevant']"
GG 2775,"['relevant']"
UG 1200,"['relevant']"
TALOG 2018,"['relevant', 'data collection', 'simulation']"
AC 136,"['enterprises']"
AH 222,"['simulation']"
BT 170,"['data access', 'sql']"
IT 185,"['data types']"
IT 243,"['data types']"
HM 226,"['simulation']"
OT 210,"['data collection']"
OT 250,"['relevant']"
ENG 399,"['relevant', 'engineering principles', 'enterprises']"
SCI 399,"['relevant', 'engineering principles', 'enterprises']"
YSICS 212,"['relevant', 'data driven', 'optimization']"
MA 322,"['optimization']"
ISEN 390,"['relevant']"
TRANS 310,"['relevant']"
ENV 371,"['operations research']"
IEMS 310,"['operations research']"
SCI 210,"['relevant']"
GLISH 105,"['relevant', 'data collection']"
ST 390,"['relevant']"
ST 399,"['relevant']"
NTHRO 255,"['relevant']"
GLISH 270,"['relevant']"
STAT 202,"['data collection']"
ECON 381,"['econometrics']"
CHEM 210,"['optimization']"
MATH 220,"['optimization']"
NTHRO 235,"['relevant']"
AM 235,"['relevant']"
NTHRO 389,"['relevant']"
NTHRO 390,"['relevant']"
NTHRO 391,"['relevant']"
NTHRO 399,"['relevant']"
ART 272,"['relevant']"
GLISH 298,"['relevant']"
OREAN 399,"['relevant']"
ISP 398,"['relevant']"
CHEM 212,"['relevant']"
SCI 301,"['project management']"
SCI 395,"['relevant']"
STAT 210,"['econometrics']"
MATH 212,"['optimization']"
CHEM 141,"['data collection']"
CHEM 142,"['data collection']"
CHEM 161,"['data collection']"
CHEM 162,"['data collection']"
CHEM 181,"['relevant', 'data collection']"
CHEM 182,"['data collection']"
CHEM 319,"['relevant']"
MATH 230,"['data collection']"
CFS 391,"['relevant']"
THRY 251,"['relevant']"
EECS 325,"['relevant']"
PSYCH 312,"['relevant']"
PSYCH 333,"['relevant']"
CSD 301,"['relevant']"
LING 341,"['relevant']"
SCI 401,"['relevant']"
SCI 245,"['data visualization']"
PSYCH 245,"['data visualization']"
PHIL 220,"['relevant']"
ST 279,"['relevant']"
EECS 111,"['operations research']"
EECS 338,"['data collection', 'project management']"
EECS 399,"['operations research']"
MATH 224,"['econometrics']"
EARTH 360,"['data management']"
MATH 314,"['econometrics']"
ECON 281,"['econometrics']"
ECON 383,"['econometrics']"
GLISH 305,"['relevant', 'enterprises']"
GLISH 399,"['relevant']"
STORY 376,"['relevant']"
STORY 300,"['relevant']"
POL 332,"['relevant']"
PSYCH 332,"['relevant']"
ST 382,"['relevant']"
GEOG 399,"['relevant']"
HLTH 312,"['relevant']"
HLTH 315,"['relevant']"
STORY 203,"['relevant']"
STORY 260,"['relevant']"
EBREW 216,"['relevant']"
IGION 220,"['relevant']"
IGION 329,"['relevant']"
DDISH 399,"['relevant']"
ANISH 397,"['relevant']"
DANCE 335,"['relevant']"
ANISH 230,"['relevant']"
LING 330,"['data collection']"
MATH 386,"['econometrics']"
MATH 368,"['optimization']"
APPM 370,"['relevant']"
EECS 360,"['pid']"
SCI 365,"['simulation']"
SCI 381,"['enterprises']"
PSYCH 399,"['relevant']"
SHC 398,"['relevant']"
OCIOL 329,"['data collection']"
STAT 301,"['data science']"
STAT 342,"['data mining']"
STAT 399,"['relevant']"
CSD 342,"['relevant']"
CSD 398,"['data collection']"
ST 275,"['relevant']"
RTVF 202,"['relevant']"
DANCE 399,"['relevant']"
SESP 399,"['data collection']"
SESP 372,"['project management']"
POL 310,"['relevant']"
ENG 390,"['simulation']"
ENG 211,"['relevant']"
ENG 190,"['engineering principles']"
ENG 317,"['simulation']"
ENG 349,"['engineering principles']"
ENG 366,"['optimization']"
ENG 389,"['engineering principles']"
ENG 391,"['pid']"
ENG 341,"['modeling simulation', 'optimization', 'simulation']"
ENG 345,"['optimization']"
ENG 379,"['simulation']"
ENV 399,"['engineering principles', 'optimization']"
EECS 214,"['data management', 'data types']"
EECS 230,"['optimization', 'simulation']"
EECS 301,"['machine learning']"
EECS 317,"['data management']"
EECS 337,"['natural language processing']"
EECS 341,"['mechanism design']"
EECS 349,"['machine learning']"
EECS 370,"['simulation']"
EECS 373,"['machine learning']"
EECS 374,"['pid']"
EECS 394,"['project management']"
APPM 399,"['optimization', 'simulation']"
IEMS 313,"['optimization']"
IEMS 317,"['simulation']"
IEMS 340,"['data collection']"
IEMS 343,"['project management']"
IEMS 373,"['simulation']"
IEMS 382,"['operations research']"
IEMS 385,"['data driven', 'optimization']"
IEMS 392,"['project management']"
IEMS 393,"['operations research', 'optimization']"
DSGN 384,"['project management']"
DSGN 306,"['user experience']"
DSGN 380,"['data visualization']"
DSGN 395,"['relevant']"
DSGN 399,"['relevant', 'modeling simulation', 'simulation']"
ENG 318,"['simulation']"
JOUR 341,"['optimization']"
IMC 308,"['data types']"
NDUCT 335,"['relevant']"
TH 370,"['enterprises']"
SP 351,"['relevant']"
BU 375,"['data collection']"
MA 221,"['enterprises']"
CA 380,"['enterprises']"
BI 419,"['data collection']"
BI 470,"['relevant']"
BU 386,"['project management']"
BU 425,"['project management']"
BU 435,"['enterprises']"
IS 340,"['enterprises']"
IS 350,"['data management']"
BU 150,"['relevant']"
MA 463,"['optimization']"
NR 391,"['data management']"
PS 491,"['project management']"
PY 495,"['data collection']"
EMPS 495,"['relevant']"
HI 301,"['relevant', 'enterprises']"
WS 301,"['relevant']"
IP 351,"['business intelligence']"
ARCH 619,"['simulation']"
WR 123,"['relevant']"
MATH 243I,"['relevant', 'data science', 'data visualization', 'simulation']"
CIS 210C,"['data science']"
CAS 407,"['data science', 'business analytics']"
ASIA 350W,"['relevant']"
MUS 462P,"['relevant']"
ANTH 470,"['relevant']"
MATH 243,"['econometrics']"
ANTH 570,"['relevant']"
ASIA 612T,"['relevant']"
MATH 252,"['data architecture', 'enterprises', 'project management']"
ARH 611,"['relevant']"
ARH 507,"['relevant']"
COLT 415,"['relevant']"
COLT 616,"['relevant']"
BA 1973,"['machine learning', 'data mining']"
CIS 399,"['cloud computing']"
CIS 445,"['simulation']"
CIS 451,"['sql']"
CIS 453,"['machine learning', 'data mining']"
CIS 472,"['machine learning']"
CIS 545,"['simulation']"
CIS 551,"['sql']"
CIS 553,"['machine learning', 'data mining']"
CIS 572,"['machine learning']"
CIT 381,"['sql']"
GEOL 463,"['optimization']"
GEOL 563,"['optimization']"
EALL 611C,"['relevant']"
JPN 425,"['relevant']"
JPN 525,"['relevant']"
KRN 609,"['data science', 'econometrics']"
EC 421I,"['econometrics']"
EC 320,"['econometrics']"
EC 423,"['econometrics']"
EC 421,"['econometrics']"
EC 425,"['econometrics']"
EC 419,"['econometrics']"
EC 523,"['econometrics']"
EC 607,"['econometrics']"
